movie_id,title,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,release_year,director,original_language,is_financial_valid
74465,We Bought a Zoo,50000000,120081841,38.629763,6.5,909,124.0,2011-12-22,2011.0,Cameron Crowe,en,1
13811,Knowing,50000000,155446362,32.693093,5.9,1486,121.0,2009-03-19,2009.0,Alex Proyas,en,1
6877,Failure to Launch,50000000,88715192,18.806031,5.5,399,97.0,2006-03-10,2006.0,Tom Dey,en,1
10320,The Ring Two,50000000,161451538,32.233713,5.4,632,110.0,2005-03-17,2005.0,Hideo Nakata,en,1
50646,"Crazy, Stupid, Love.",50000000,142851197,37.990705,7.0,2443,118.0,2011-07-29,2011.0,Glenn Ficarra,en,1
8920,Garfield,50000000,200804534,17.667826,5.2,820,80.0,2004-06-10,2004.0,Peter Hewitt,en,1
13673,Christmas with the Kranks,60000000,0,9.225166,5.2,193,99.0,2004-11-24,2004.0,Joe Roth,en,0
60308,Moneyball,50000000,110206216,46.180421,7.0,1381,133.0,2011-09-22,2011.0,Bennett Miller,en,1
6950,Outbreak,50000000,189859560,30.397496,6.3,513,127.0,1995-03-10,1995.0,Wolfgang Petersen,en,1
225574,Non-Stop,50000000,222809600,83.295796,6.8,2268,106.0,2014-01-26,2014.0,Jaume Collet-Serra,en,1
13836,Race to Witch Mountain,50000000,106303988,23.935053,5.5,509,98.0,2009-03-12,2009.0,Andy Fickman,en,1
752,V for Vendetta,54000000,132511035,84.630969,7.7,4442,132.0,2006-03-15,2006.0,James McTeigue,en,1
6038,Shanghai Knights,50000000,88323487,16.251204,6.0,692,115.0,2003-02-06,2003.0,David Dobkin,en,1
9975,Curious George,50000000,69834815,9.894346,6.2,106,86.0,2006-02-10,2006.0,Matthew O'Callaghan,en,1
11451,Herbie Fully Loaded,50000000,66002004,12.050755,5.1,542,101.0,2005-06-22,2005.0,Angela Robinson,en,1
12103,Don't Say a Word,50000000,100020092,11.596207,6.0,220,113.0,2001-09-28,2001.0,Gary Fleder,en,1
60304,Hansel & Gretel: Witch Hunters,50000000,224803475,53.02787,5.7,3239,88.0,2013-01-17,2013.0,Tommy Wirkola,en,1
2251,Unfaithful,50000000,119137784,14.382253,6.3,276,124.0,2002-05-10,2002.0,Adrian Lyne,en,1
46529,I Am Number Four,50000000,144492830,43.450266,5.9,1567,109.0,2011-02-18,2011.0,D.J. Caruso,en,1
231,Syriana,50000000,94000000,16.871194,6.3,451,128.0,2005-11-23,2005.0,Stephen Gaghan,en,1
300671,13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,42.526529,7.0,938,144.0,2016-01-13,2016.0,Michael Bay,en,1
228326,The Book of Life,50000000,97437106,34.890999,7.3,755,95.0,2014-10-01,2014.0,Jorge R. Gutierrez,en,1
9754,Firewall,45000000,82800000,18.186026,5.6,267,105.0,2006-02-10,2006.0,Richard Loncraine,en,1
66,Absolute Power,50000000,50068310,13.576765,6.4,223,121.0,1997-02-14,1997.0,Clint Eastwood,en,1
4421,G.I. Jane,50000000,48169156,19.434672,6.0,395,125.0,1997-08-22,1997.0,Ridley Scott,en,1
2649,The Game,50000000,109423648,62.925175,7.5,1506,129.0,1997-09-12,1997.0,David Fincher,en,1
588,Silent Hill,50000000,97607453,32.927994,6.3,1067,125.0,2006-04-21,2006.0,Christophe Gans,en,1
10393,The Replacements,0,0,14.837288,6.1,203,118.0,2000-08-07,2000.0,Howard Deutch,en,0
71552,American Reunion,50000000,234989584,39.920035,6.1,1611,113.0,2012-04-04,2012.0,Jon Hurwitz,en,1
9631,The Negotiator,50000000,44547681,28.725621,6.8,582,140.0,1998-07-29,1998.0,F. Gary Gray,en,1
216282,Into the Storm,50000000,160602194,20.566554,5.8,817,89.0,2014-08-06,2014.0,Steven Quale,en,1
306,Beverly Hills Cop III,50000000,119208989,20.333953,5.5,434,104.0,1994-05-24,1994.0,John Landis,en,1
928,Gremlins 2: The New Batch,50000000,41482207,33.98637,6.2,652,106.0,1990-06-15,1990.0,Joe Dante,en,1
205587,The Judge,50000000,83719388,42.472324,7.2,1417,141.0,2014-10-08,2014.0,David Dobkin,en,1
6623,The Peacemaker,50000000,0,15.931084,5.8,255,124.0,1997-09-26,1997.0,Mimi Leder,en,0
1577,Resident Evil: Apocalypse,45000000,129394835,29.880122,6.1,1267,94.0,2004-09-10,2004.0,Alexander Witt,en,1
9801,Bridget Jones: The Edge of Reason,50000000,40203020,28.803802,6.1,750,108.0,2004-11-10,2004.0,Beeban Kidron,en,1
2116,Out of Time,50000000,55495563,14.993459,6.1,298,105.0,2003-10-03,2003.0,Carl Franklin,en,1
9624,On Deadly Ground,50000000,49000000,9.114168,4.5,104,102.0,1994-02-18,1994.0,Steven Seagal,en,1
14199,The Adventures of Sharkboy and Lavagirl,50000000,69425966,12.31101,4.4,269,92.0,2005-06-10,2005.0,Robert Rodriguez,en,1
1907,The Beach,40000000,144056873,41.362082,6.3,1233,119.0,2000-02-11,2000.0,Danny Boyle,en,1
4599,Raising Helen,50000000,49718611,13.298205,5.9,189,119.0,2004-05-27,2004.0,Garry Marshall,en,1
22832,Ninja Assassin,40000000,60462347,19.085403,6.2,371,99.0,2009-09-29,2009.0,James McTeigue,en,1
10390,For Love of the Game,50000000,0,9.622345,6.3,88,137.0,1999-09-17,1999.0,Sam Raimi,en,0
9879,Striptease,50000000,113309743,11.106006,4.4,205,115.0,1996-06-28,1996.0,Andrew Bergman,en,1
38579,Marmaduke,50000000,83761844,12.25622,5.0,149,87.0,2010-06-04,2010.0,Tom Dey,en,1
44603,Hereafter,50000000,105197635,13.365715,5.8,510,129.0,2010-10-15,2010.0,Clint Eastwood,en,1
11892,Murder by Numbers,50000000,56714147,16.167093,6.0,268,120.0,2002-04-19,2002.0,Barbet Schroeder,en,1
9691,Assassins,50000000,30303072,23.073933,6.0,387,132.0,1995-10-06,1995.0,Richard Donner,en,1
1248,Hannibal Rising,50000000,82169884,6.567065,6.0,654,121.0,2007-02-06,2007.0,Peter Webber,en,1
12220,The Story of Us,50000000,58900031,6.22577,5.9,75,95.0,1999-10-13,1999.0,Rob Reiner,en,1
72710,The Host,44000000,63327201,42.933027,6.0,1817,125.0,2013-03-22,2013.0,Andrew Niccol,en,1
10782,Basic,50000000,42792561,19.226763,6.2,286,98.0,2003-04-18,2003.0,John McTiernan,en,1
9573,Blood Work,50000000,26199517,10.089065,6.1,206,110.0,2002-08-04,2002.0,Clint Eastwood,en,1
4959,The International,50000000,60161391,13.391833,6.0,368,118.0,2009-02-03,2009.0,Tom Tykwer,en,1
10061,Escape from L.A.,50000000,42277365,21.637234,5.6,373,97.0,1996-08-09,1996.0,John Carpenter,en,1
10386,The Iron Giant,70000000,23159305,61.245957,7.6,1436,86.0,1999-08-06,1999.0,Brad Bird,en,1
421,The Life Aquatic with Steve Zissou,50000000,34808403,25.237969,7.1,775,119.0,2004-12-10,2004.0,Wes Anderson,en,1
316152,Free State of Jones,50000000,25035950,21.589393,6.6,428,139.0,2016-06-24,2016.0,Gary Ross,en,1
11615,The Life of David Gale,50000000,38955598,22.442241,7.3,480,130.0,2003-02-21,2003.0,Alan Parker,en,1
13498,Man of the House,40000000,0,6.004422,5.4,120,100.0,2005-02-25,2005.0,Stephen Herek,en,0
241554,Run All Night,50000000,71561644,74.64653,6.3,1148,114.0,2015-03-11,2015.0,Jaume Collet-Serra,en,1
2252,Eastern Promises,51500000,55112356,35.481169,7.2,848,100.0,2007-09-14,2007.0,David Cronenberg,en,1
11968,Into the Blue,50000000,44434439,14.723467,5.8,458,110.0,2005-09-30,2005.0,John Stockwell,en,1
10047,The Messenger: The Story of Joan of Arc,60000000,66976317,21.084542,6.2,367,148.0,1999-10-18,1999.0,Luc Besson,fr,1
38319,Your Highness,49900000,26121638,21.408222,5.2,501,102.0,2011-04-08,2011.0,David Gordon Green,en,1
69668,Dream House,50000000,38502340,19.267479,5.8,391,84.0,2011-09-30,2011.0,Jim Sheridan,en,1
9770,Mad City,50000000,10541523,3.314004,5.9,81,114.0,1997-11-07,1997.0,Costa-Gavras,en,1
11212,Baby's Day Out,50000000,16671505,21.312186,5.8,274,99.0,1994-07-01,1994.0,Patrick Read Johnson,en,1
10533,The Scarlet Letter,50000000,10382407,7.44268,5.5,108,135.0,1995-10-13,1995.0,Roland Joffé,en,1
38363,Fair Game,22000000,24188922,12.54949,6.5,235,108.0,2010-05-20,2010.0,Doug Liman,en,1
9923,Domino,50000000,22944502,18.394571,6.0,444,127.0,2005-09-22,2005.0,Tony Scott,en,1
11863,Jade,50000000,9851610,8.189406,5.2,44,95.0,1995-10-13,1995.0,William Friedkin,en,1
18501,Gamer,50000000,40828540,27.631262,5.6,760,95.0,2009-09-03,2009.0,Brian Taylor,en,1
109491,Beautiful Creatures,60000000,60052138,40.721373,5.6,984,124.0,2013-02-13,2013.0,Richard LaGravenese,en,1
9275,Death to Smoochy,55000000,0,11.329727,5.9,132,109.0,2002-03-28,2002.0,Danny DeVito,en,0
329833,Zoolander 2,50000000,55969000,37.253774,4.7,797,100.0,2016-02-06,2016.0,Ben Stiller,en,1
12634,The Big Bounce,50000000,6808550,6.397388,5.0,76,88.0,2004-01-30,2004.0,George Armitage,en,1
10416,What Planet Are You From?,60000000,0,2.275331,5.4,37,105.0,2000-03-03,2000.0,Mike Nichols,en,0
47327,Drive Angry,50000000,28931401,30.387148,5.3,600,105.0,2011-02-24,2011.0,Patrick Lussier,en,1
15268,Street Fighter: The Legend of Chun-Li,50000000,12764201,8.139676,3.9,112,97.0,2009-02-27,2009.0,Andrzej Bartkowiak,en,1
10796,The One,49000000,72700000,21.746245,5.7,437,87.0,2001-11-02,2001.0,James Wong,en,1
9548,The Adventures of Ford Fairlane,49000000,20423389,2.808428,6.2,71,104.0,1990-07-11,1990.0,Renny Harlin,en,1
18947,The Boat That Rocked,50000000,36348784,31.02233,7.2,666,116.0,2009-04-01,2009.0,Richard Curtis,en,1
1900,Traffic,48000000,207515725,25.170217,6.9,562,147.0,2000-12-27,2000.0,Steven Soderbergh,en,1
89,Indiana Jones and the Last Crusade,48000000,474171806,80.972475,7.6,3152,127.0,1989-05-24,1989.0,Steven Spielberg,en,1
96724,Anna Karenina,0,68929150,26.38704,6.5,639,130.0,2012-09-06,2012.0,Joe Wright,en,0
198184,Chappie,49000000,104399548,116.700319,6.6,3062,120.0,2015-03-04,2015.0,Neill Blomkamp,en,1
9481,The Bone Collector,73000000,151493655,33.884459,6.5,826,118.0,1999-11-04,1999.0,Phillip Noyce,en,1
4547,Panic Room,48000000,196397415,53.043124,6.5,1267,111.0,2002-03-29,2002.0,David Fincher,en,1
53953,The Tooth Fairy,0,0,0.716764,4.3,13,0.0,2006-08-08,2006.0,Chuck Bowman,de,0
6415,Three Kings,75000000,108000000,34.973086,6.6,692,114.0,1999-09-27,1999.0,David O. Russell,en,1
181283,Child 44,50000000,3324330,40.371098,6.1,547,137.0,2015-03-15,2015.0,Daniel Espinosa,en,1
9896,Rat Race,48000000,85498534,18.60049,6.0,518,112.0,2001-07-30,2001.0,Jerry Zucker,en,1
167,K-PAX,48000000,50315140,30.920075,7.1,695,120.0,2001-10-22,2001.0,Iain Softley,en,1
11232,Kate & Leopold,0,0,11.940711,6.0,418,118.0,2001-12-25,2001.0,James Mangold,en,0
1636,Bedazzled,48000000,90383208,19.348007,5.6,512,93.0,2000-10-19,2000.0,Harold Ramis,en,1
2148,The Cotton Club,58000000,25928721,8.59075,6.6,68,127.0,1984-12-14,1984.0,Francis Ford Coppola,en,1
5176,3:10 to Yuma,55000000,70016220,48.801089,6.9,1188,122.0,2007-09-06,2007.0,James Mangold,en,1
260346,Taken 3,48000000,325771424,88.844777,6.1,2200,109.0,2014-12-16,2014.0,Olivier Megaton,en,1
1389,Out of Sight,48000000,77745568,16.000178,6.5,333,123.0,1998-06-26,1998.0,Steven Soderbergh,en,1
9894,The Cable Guy,47000000,102825796,19.525659,5.7,594,96.0,1996-06-10,1996.0,Ben Stiller,en,1
7504,Earth,0,528972,1.246883,6.6,9,101.0,1998-09-16,1998.0,Deepa Mehta,hi,0
8592,Dick Tracy,47000000,103738726,7.859226,5.9,251,103.0,1990-06-15,1990.0,Warren Beatty,en,1
913,The Thomas Crown Affair,48000000,124305181,18.102572,6.6,339,113.0,1999-08-06,1999.0,John McTiernan,en,1
11091,Riding in Cars with Boys,48000000,35743308,7.226115,6.5,103,132.0,2001-10-19,2001.0,Penny Marshall,en,1
1368,First Blood,15000000,125212904,63.071046,7.2,1488,93.0,1982-10-22,1982.0,Ted Kotcheff,en,1
593,Solaris,0,0,24.132271,7.7,357,167.0,1972-03-20,1972.0,Andrei Tarkovsky,ru,0
5393,Happily N'Ever After,47000000,38085778,10.410933,4.6,104,75.0,2006-09-14,2006.0,Yvette Kaplan,en,1
9095,Mary Reilly,47000000,12379402,6.067212,5.7,74,104.0,1996-02-23,1996.0,Stephen Frears,en,1
8874,My Best Friend's Wedding,38000000,299288605,15.401855,6.3,584,105.0,1997-06-19,1997.0,P.J. Hogan,en,1
11467,America's Sweethearts,0,0,10.698929,5.5,252,102.0,2001-07-17,2001.0,Joe Roth,en,0
320,Insomnia,46000000,113714830,41.322708,6.8,1148,118.0,2002-05-24,2002.0,Christopher Nolan,en,1
199,Star Trek: First Contact,46000000,150000000,25.6713,7.0,661,111.0,1996-11-21,1996.0,Jonathan Frakes,en,1
20533,Jonah Hex,47000000,10539000,22.581313,4.4,420,80.0,2010-06-18,2010.0,Jimmy Hayward,en,1
10684,Courage Under Fire,46000000,100860818,12.971122,6.2,232,117.0,1996-07-04,1996.0,Edward Zwick,en,1
1624,Liar Liar,45000000,181000000,26.721386,6.4,1424,86.0,1997-03-21,1997.0,Tom Shadyac,en,1
325789,The Infiltrator,25000000,15436808,24.672234,6.6,573,127.0,2016-07-13,2016.0,Brad Furman,en,1
113464,Inchon,46000000,5200000,0.146783,6.5,2,140.0,1981-05-04,1981.0,Terence Young,en,1
888,The Flintstones,46000000,341631208,28.964162,5.0,543,91.0,1994-05-26,1994.0,Brian Levant,en,1
82675,Taken 2,45000000,376141306,49.353524,6.1,2757,91.0,2012-09-27,2012.0,Olivier Megaton,en,1
4256,Scary Movie 3,48000000,220673217,36.585509,5.8,912,84.0,2003-10-24,2003.0,David Zucker,en,1
1493,Miss Congeniality,45000000,212000000,32.624355,6.1,961,111.0,2000-12-14,2000.0,Donald Petrie,en,1
88751,Journey to the Center of the Earth,45000000,101702060,53.090422,5.8,1309,93.0,2008-07-10,2008.0,Eric Brevig,en,1
11130,The Princess Diaries 2: Royal Engagement,40000000,95149435,30.002907,6.0,697,113.0,2004-08-06,2004.0,Garry Marshall,en,1
9944,The Pelican Brief,45000000,195268056,17.923254,6.3,371,141.0,1993-12-16,1993.0,Alan J. Pakula,en,1
10731,The Client,45000000,117615211,17.746719,6.4,278,119.0,1994-07-20,1994.0,Joel Schumacher,en,1
7350,The Bucket List,45000000,175372502,31.305336,7.0,1111,97.0,2007-12-25,2007.0,Rob Reiner,en,1
9869,Patriot Games,45000000,178051587,19.637704,6.3,433,117.0,1992-06-04,1992.0,Phillip Noyce,en,1
4379,Monster-in-Law,43000000,154749918,10.411996,5.6,406,101.0,2005-05-13,2005.0,Robert Luketic,en,1
146233,Prisoners,46000000,122126687,88.496873,7.9,3085,153.0,2013-09-18,2013.0,Denis Villeneuve,en,1
2034,Training Day,45000000,104876233,52.081131,7.3,1634,122.0,2001-10-05,2001.0,Antoine Fuqua,en,1
926,Galaxy Quest,45000000,90683916,30.816341,6.9,710,102.0,1999-12-23,1999.0,Dean Parisot,en,1
4248,Scary Movie 2,45000000,141220678,35.376971,5.4,982,83.0,2001-07-04,2001.0,Keenen Ivory Wayans,en,1
64328,The Muppets,45000000,165184237,17.047276,6.5,501,103.0,2011-11-22,2011.0,James Bobin,en,1
36647,Blade,45000000,131183530,43.815492,6.5,1905,120.0,1998-08-21,1998.0,Stephen Norrington,en,1
7214,Coach Carter,30000000,76669806,23.234651,7.3,496,136.0,2005-01-14,2005.0,Thomas Carter,en,1
1537,Changing Lanes,45000000,94935764,17.270539,5.9,299,89.0,2002-04-07,2002.0,Roger Michell,en,1
9360,Anaconda,45000000,136885767,27.684779,4.7,610,89.0,1997-04-11,1997.0,Luis Llosa,en,1
6282,Coyote Ugly,45000000,113916474,26.79781,5.8,575,100.0,2000-07-30,2000.0,David McNally,en,1
508,Love Actually,40000000,244931766,37.073127,7.0,1869,135.0,2003-09-07,2003.0,Richard Curtis,en,1
9487,A Bug's Life,120000000,363258859,87.350802,6.8,2303,95.0,1998-11-25,1998.0,Andrew Stanton,en,1
768,From Hell,35000000,74558115,26.134678,6.6,741,122.0,2001-10-19,2001.0,Albert Hughes,en,1
2636,The Specialist,45000000,170362582,16.582709,5.5,313,110.0,1994-10-07,1994.0,Luis Llosa,en,1
10478,Tin Cup,45000000,53854588,10.731574,5.9,150,135.0,1996-08-16,1996.0,Ron Shelton,en,1
27983,"Yours, Mine and Ours",0,0,2.094151,6.2,26,111.0,1968-04-24,1968.0,Melville Shavelson,en,0
9981,Kicking & Screaming,45000000,56070433,8.99269,5.6,176,95.0,2005-05-13,2005.0,Jesse Dylan,en,1
7453,The Hitchhiker's Guide to the Galaxy,50000000,104478416,51.742065,6.6,1315,109.0,2005-01-15,2005.0,Garth Jennings,en,1
15045,Fat Albert,0,0,7.157635,4.3,69,93.0,2004-12-12,2004.0,Joel Zwick,en,0
7737,Resident Evil: Extinction,45000000,148412065,12.06538,6.1,1292,94.0,2007-09-20,2007.0,Russell Mulcahy,en,1
232672,Blended,40000000,123494610,44.120328,6.6,1006,117.0,2014-05-21,2014.0,Frank Coraci,en,1
17379,Last Holiday,45000000,38399961,6.156015,6.4,119,112.0,2006-01-13,2006.0,Wayne Wang,en,1
8987,The River Wild,45000000,0,12.362876,6.1,210,111.0,1994-09-30,1994.0,Curtis Hanson,en,0
11359,The Indian in the Cupboard,45000000,0,11.095914,5.9,134,96.0,1995-07-14,1995.0,Frank Oz,en,0
82525,Savages,45000000,82966152,31.856589,6.2,766,131.0,2012-07-06,2012.0,Oliver Stone,en,1
9759,Cellular,25000000,56422687,24.459948,6.1,537,94.0,2004-09-06,2004.0,David R. Ellis,en,1
9486,Johnny English,40000000,160583018,28.029015,6.0,852,88.0,2003-04-06,2003.0,Peter Howitt,en,1
9906,The Ant Bully,50000000,55181129,20.239061,5.5,366,88.0,2006-07-27,2006.0,John A. Davis,en,1
841,Dune,40000000,30925690,25.876582,6.5,562,137.0,1984-12-14,1984.0,David Lynch,en,1
4688,Across the Universe,0,0,11.872841,7.1,410,133.0,2007-09-14,2007.0,Julie Taymor,en,0
4148,Revolutionary Road,35000000,75225693,20.360549,6.7,796,119.0,2008-12-19,2008.0,Sam Mendes,en,1
2207,16 Blocks,55000000,65664721,32.31022,6.2,661,105.0,2006-03-01,2006.0,Richard Donner,en,1
9381,Babylon A.D.,70000000,72108608,27.568194,5.4,676,101.0,2008-08-20,2008.0,Mathieu Kassovitz,en,1
9625,The Glimmer Man,45000000,0,6.250282,4.7,100,92.0,1996-10-04,1996.0,John Gray,en,0
9304,Multiplicity,45000000,0,11.120344,5.5,154,117.0,1996-07-19,1996.0,Harold Ramis,en,0
20856,Aliens in the Attic,45000000,57881056,13.707183,5.3,244,86.0,2009-07-31,2009.0,John Schultz,en,1
5955,The Pledge,35000000,29400000,12.495436,6.5,215,123.0,2001-01-09,2001.0,Sean Penn,en,1
9899,The Producers,45000000,38058335,6.803965,6.1,151,134.0,2005-12-25,2005.0,Susan Stroman,en,1
9826,The Phantom,45000000,17300889,9.025236,4.7,136,100.0,1996-06-06,1996.0,Simon Wincer,en,1
21355,All the Pretty Horses,57000000,0,7.524671,5.8,60,117.0,2000-12-11,2000.0,Billy Bob Thornton,en,0
10858,Nixon,44000000,13681765,3.770161,7.1,71,192.0,1995-12-22,1995.0,Oliver Stone,en,1
11439,The Ghost Writer,45000000,60222298,21.118196,6.7,670,128.0,2010-02-12,2010.0,Roman Polanski,en,1
9457,Deep Rising,45000000,11203026,6.513856,6.0,154,106.0,1998-01-30,1998.0,Stephen Sommers,en,1
12412,Miracle at St. Anna,45000000,9323833,11.387408,6.3,90,160.0,2008-09-15,2008.0,Spike Lee,en,1
1494,Curse of the Golden Flower,110,0,9.950505,6.6,203,114.0,2006-12-21,2006.0,Zhang Yimou,zh,0
13184,Bangkok Dangerous,45000000,42487390,14.813057,5.0,332,99.0,2008-08-21,2008.0,Danny Pang,en,1
2185,Big Trouble,40000000,8493890,5.201688,6.3,80,85.0,2002-04-05,2002.0,Barry Sonnenfeld,en,1
6639,Love in the Time of Cholera,45000000,4607608,5.361699,6.4,81,139.0,2007-10-04,2007.0,Mike Newell,en,1
38153,Shadow Conspiracy,45000000,2154540,3.848893,4.0,11,103.0,1997-01-31,1997.0,George P. Cosmatos,en,1
58233,Johnny English Reborn,45000000,160078586,35.6585,6.0,1007,101.0,2011-09-15,2011.0,Oliver Parker,en,1
116977,Foodfight!,65000000,73706,5.258726,2.3,28,87.0,2012-06-15,2012.0,Lawrence Kasanoff,en,1
68734,Argo,44500000,232324128,62.01056,7.1,3423,120.0,2012-10-11,2012.0,Ben Affleck,en,1
5503,The Fugitive,44000000,368875760,54.884297,7.2,1220,130.0,1993-08-06,1993.0,Andrew Davis,en,1
27573,The Bounty Hunter,40000000,136000000,33.747825,5.5,858,110.0,2010-03-16,2010.0,Andy Tennant,en,1
819,Sleepers,44000000,165615285,16.245068,7.3,715,147.0,1996-10-18,1996.0,Barry Levinson,en,1
1369,Rambo: First Blood Part II,44000000,300400432,38.653969,6.3,864,96.0,1985-05-21,1985.0,George P. Cosmatos,en,1
9623,The Juror,44000000,0,3.937352,5.5,89,118.0,1996-02-02,1996.0,Brian Gibson,en,0
10895,Pinocchio,2600000,84300000,46.007991,6.9,1355,88.0,1940-02-23,1940.0,Ben Sharpsteen,en,1
10935,Heaven's Gate,44000000,3484331,5.380124,6.4,55,219.0,1980-11-19,1980.0,Michael Cimino,en,1
834,Underworld: Evolution,50000000,111340801,49.020045,6.4,1528,106.0,2006-01-12,2006.0,Len Wiseman,en,1
228066,Victor Frankenstein,40000000,34227298,24.821138,5.6,685,109.0,2015-11-10,2015.0,Paul McGuigan,en,1
711,Finding Forrester,43000000,80049764,19.043286,7.0,302,136.0,2000-12-21,2000.0,Gus Van Sant,en,1
10468,28 Days,43000000,0,5.418921,6.0,208,103.0,2000-04-06,2000.0,Betty Thomas,en,0
10027,Unleashed,45000000,50871113,25.999888,6.6,518,103.0,2005-02-02,2005.0,Louis Leterrier,en,1
11812,The Sweetest Thing,43000000,68696770,18.65632,5.3,280,84.0,2002-04-12,2002.0,Roger Kumble,en,1
37233,The Firm,42000000,270248367,23.736535,6.6,501,154.0,1993-06-30,1993.0,Sydney Pollack,en,1
37950,Charlie St. Cloud,44000000,48190704,21.75433,6.8,566,99.0,2010-05-01,2010.0,Burr Steers,en,1
27582,The Mechanic,40000000,51070807,44.094856,6.3,1045,93.0,2011-01-13,2011.0,Simon West,en,1
64688,21 Jump Street,42000000,201585328,62.714026,6.7,4074,109.0,2012-03-12,2012.0,Phil Lord,en,1
509,Notting Hill,42000000,363889678,28.969151,7.0,1262,124.0,1999-05-13,1999.0,Roger Michell,en,1
7443,Chicken Run,45000000,224834564,31.789029,6.5,1150,84.0,2000-06-21,2000.0,Nick Park,en,1
5966,Along Came Polly,42000000,171963386,33.238296,5.8,773,90.0,2004-01-16,2004.0,John Hamburg,en,1
11066,Boomerang,40000000,70100000,6.420434,5.4,134,117.0,1992-06-30,1992.0,Reginald Hudlin,en,1
136795,The Heat,43000000,158674180,37.654688,6.5,1575,117.0,2013-06-27,2013.0,Paul Feig,en,1
8095,Cleopatra,31115000,71000000,13.244365,6.7,146,248.0,1963-06-12,1963.0,Joseph L. Mankiewicz,en,1
87826,Here Comes the Boom,0,73100172,26.799913,6.0,593,105.0,2012-10-11,2012.0,Frank Coraci,en,0
11560,High Crimes,42000000,63781810,14.046705,6.1,184,115.0,2002-04-03,2002.0,Carl Franklin,en,1
25189,The Mirror Has Two Faces,42000000,0,3.844926,6.5,47,126.0,1996-11-15,1996.0,Barbra Streisand,en,0
2637,The Mothman Prophecies,32000000,55157539,14.733513,6.1,305,119.0,2002-01-25,2002.0,Mark Pellington,en,1
18480,Brüno,42000000,0,16.122168,5.4,518,83.0,2009-07-08,2009.0,Larry Charles,en,0
709,Licence to Kill,32000000,156167015,28.22119,5.9,541,133.0,1989-07-07,1989.0,John Glen,en,1
49730,Red Riding Hood,42000000,89162162,45.151657,5.6,922,100.0,2011-03-11,2011.0,Catherine Hardwicke,en,1
2749,15 Minutes,60000000,56359980,15.205371,5.7,191,120.0,2001-03-01,2001.0,John Herzfeld,en,1
9607,Super Mario Bros.,48000000,20915465,14.587367,4.0,232,104.0,1993-05-28,1993.0,Annabel Jankel,en,1
1830,Lord of War,42000000,24127895,34.828241,7.0,1335,122.0,2005-09-16,2005.0,Andrew Niccol,en,1
79,Hero,31000000,177394432,23.607392,7.2,635,99.0,2002-12-19,2002.0,Zhang Yimou,zh,1
54054,One for the Money,40000000,36893721,19.438503,5.3,388,91.0,2012-01-26,2012.0,Julie Anne Robinson,en,1
228967,The Interview,44000000,12342632,74.168016,6.1,2304,112.0,2014-12-25,2014.0,Seth Rogen,en,1
46528,The Warrior's Way,42000000,11087569,7.349497,6.3,136,100.0,2010-12-02,2010.0,Sngmoo Lee,en,1
27936,Micmacs,33000000,14000000,7.663515,6.8,148,100.0,2009-10-28,2009.0,Jean-Pierre Jeunet,fr,1
65,8 Mile,41000000,215000000,32.798571,6.8,1626,110.0,2002-11-08,2002.0,Curtis Hanson,en,1
280391,Why I Did (Not) Eat My Father,0,0,5.794466,5.3,125,100.0,2015-04-08,2015.0,Jamel Debbouze,fr,0
9476,A Knight's Tale,65000000,117487473,36.670399,6.6,907,132.0,2001-05-11,2001.0,Brian Helgeland,en,1
10610,The Medallion,41000000,0,14.653718,5.3,281,88.0,2003-08-15,2003.0,Gordon Chan,en,0
745,The Sixth Sense,40000000,672806292,73.085576,7.7,3147,107.0,1999-08-06,1999.0,M. Night Shyamalan,en,1
49527,Man on a Ledge,42000000,46221189,34.041407,6.2,925,102.0,2012-01-13,2012.0,Asger Leth,en,1
73937,The Big Year,41000000,7448385,9.419726,5.6,248,100.0,2011-10-13,2011.0,David Frankel,en,1
1885,The Karate Kid,8000000,90815558,28.456572,6.9,891,126.0,1984-06-22,1984.0,John G. Avildsen,en,1
168672,American Hustle,40000000,251171807,49.664128,6.8,2807,138.0,2013-12-12,2013.0,David O. Russell,en,1
18240,The Proposal,40000000,317375031,36.238968,6.7,1804,108.0,2009-06-01,2009.0,Anne Fletcher,en,1
10398,Double Jeopardy,70000000,177841558,19.439386,6.2,278,105.0,1999-09-24,1999.0,Bruce Beresford,en,1
165,Back to the Future Part II,40000000,332000000,43.345252,7.4,3829,108.0,1989-11-20,1989.0,Robert Zemeckis,en,1
240832,Lucy,40000000,126546825,115.241998,6.3,5878,89.0,2014-07-14,2014.0,Luc Besson,en,1
216015,Fifty Shades of Grey,40000000,571006128,98.755657,5.2,3254,125.0,2015-02-11,2015.0,Sam Taylor-Johnson,en,1
12279,Spy Kids 3-D: Game Over,38000000,197011982,21.998734,4.7,511,84.0,2003-07-25,2003.0,Robert Rodriguez,en,1
1645,A Time to Kill,40000000,152266007,25.219805,7.0,509,149.0,1996-07-24,1996.0,Joel Schumacher,en,1
11007,Cheaper by the Dozen,40000000,190212113,26.516624,6.0,699,98.0,2003-12-24,2003.0,Shawn Levy,en,1
193756,Lone Survivor,40000000,149295601,37.084384,7.4,1526,121.0,2013-12-24,2013.0,Peter Berg,en,1
