movie_id,title,genre
33909,Wall Street: Money Never Sleeps,Crime
49017,Dracula Untold,Horror
49017,Dracula Untold,Action
49017,Dracula Untold,Drama
49017,Dracula Untold,Fantasy
49017,Dracula Untold,War
9882,The Siege,Drama
9882,The Siege,Action
9882,The Siege,Thriller
9882,The Siege,Crime
2270,Stardust,Adventure
2270,Stardust,Fantasy
2270,Stardust,Romance
2270,Stardust,Family
978,Seven Years in Tibet,Adventure
978,Seven Years in Tibet,Drama
978,Seven Years in Tibet,History
44564,The Dilemma,Comedy
44564,The Dilemma,Drama
3132,Bad Company,Action
3132,Bad Company,Adventure
3132,Bad Company,Comedy
3132,Bad Company,Thriller
8814,Doom,Adventure
8814,Doom,Action
8814,Doom,Horror
8427,I Spy,Action
8427,I Spy,Adventure
8427,I Spy,Comedy
8427,I Spy,Thriller
52520,Underworld: Awakening,Fantasy
52520,Underworld: Awakening,Action
52520,Underworld: Awakening,Horror
80585,Rock of Ages,Comedy
80585,Rock of Ages,Drama
80585,Rock of Ages,Music
80585,Rock of Ages,Romance
10592,Hart's War,Drama
10592,Hart's War,War
49021,Killer Elite,Action
49021,Killer Elite,Adventure
49021,Killer Elite,Thriller
11535,Rollerball,Action
11535,Rollerball,Science Fiction
11535,Rollerball,Thriller
10550,Ballistic: Ecks vs. Sever,Action
10550,Ballistic: Ecks vs. Sever,Adventure
10550,Ballistic: Ecks vs. Sever,Thriller
11258,Hard Rain,Thriller
12610,Osmosis Jones,Adventure
12610,Osmosis Jones,Animation
12610,Osmosis Jones,Action
12610,Osmosis Jones,Comedy
12610,Osmosis Jones,Family
59981,Legends of Oz: Dorothy's Return,Animation
59981,Legends of Oz: Dorothy's Return,Music
59981,Legends of Oz: Dorothy's Return,Family
201088,Blackhat,Crime
201088,Blackhat,Drama
201088,Blackhat,Mystery
5137,Sky Captain and the World of Tomorrow,Mystery
5137,Sky Captain and the World of Tomorrow,Action
5137,Sky Captain and the World of Tomorrow,Thriller
5137,Sky Captain and the World of Tomorrow,Science Fiction
5137,Sky Captain and the World of Tomorrow,Adventure
3093,Basic Instinct 2,Crime
3093,Basic Instinct 2,Mystery
3093,Basic Instinct 2,Thriller
107846,Escape Plan,Action
107846,Escape Plan,Thriller
188207,The Legend of Hercules,Action
188207,The Legend of Hercules,Adventure
4614,The Sum of All Fears,Thriller
4614,The Sum of All Fears,Action
4614,The Sum of All Fears,Drama
24021,The Twilight Saga: Eclipse,Adventure
24021,The Twilight Saga: Eclipse,Fantasy
24021,The Twilight Saga: Eclipse,Drama
24021,The Twilight Saga: Eclipse,Romance
11371,The Score,Action
11371,The Score,Crime
11371,The Score,Thriller
20352,Despicable Me,Animation
20352,Despicable Me,Family
11517,Money Train,Action
11517,Money Train,Comedy
11517,Money Train,Crime
214756,Ted 2,Comedy
26428,Agora,Adventure
26428,Agora,Drama
26428,Agora,History
9824,Mystery Men,Adventure
9824,Mystery Men,Fantasy
9824,Mystery Men,Action
9824,Mystery Men,Comedy
9824,Mystery Men,Science Fiction
48988,Hall Pass,Comedy
9008,The Insider,Drama
9008,The Insider,Thriller
300673,The Finest Hours,Action
300673,The Finest Hours,Drama
300673,The Finest Hours,History
300673,The Finest Hours,Thriller
12113,Body of Lies,Action
12113,Body of Lies,Drama
12113,Body of Lies,Thriller
38778,Dinner for Schmucks,Comedy
72331,Abraham Lincoln: Vampire Hunter,Action
72331,Abraham Lincoln: Vampire Hunter,Fantasy
72331,Abraham Lincoln: Vampire Hunter,Horror
1844,Entrapment,Romance
1844,Entrapment,Drama
1844,Entrapment,Mystery
846,The X Files,Mystery
846,The X Files,Science Fiction
846,The X Files,Thriller
9703,The Last Legion,Action
9703,The Last Legion,Adventure
9703,The Last Legion,Fantasy
9703,The Last Legion,War
857,Saving Private Ryan,Drama
857,Saving Private Ryan,History
857,Saving Private Ryan,War
136797,Need for Speed,Action
136797,Need for Speed,Crime
136797,Need for Speed,Drama
136797,Need for Speed,Thriller
3981,What Women Want,Comedy
3981,What Women Want,Romance
425,Ice Age,Animation
425,Ice Age,Comedy
425,Ice Age,Family
425,Ice Age,Adventure
6171,Dreamcatcher,Drama
6171,Dreamcatcher,Horror
6171,Dreamcatcher,Science Fiction
6171,Dreamcatcher,Thriller
72976,Lincoln,History
72976,Lincoln,Drama
603,The Matrix,Action
603,The Matrix,Science Fiction
568,Apollo 13,Drama
9021,The Santa Clause 2,Fantasy
9021,The Santa Clause 2,Comedy
9021,The Santa Clause 2,Family
82695,Les Misérables,Drama
82695,Les Misérables,Music
82695,Les Misérables,Romance
9489,You've Got Mail,Comedy
9489,You've Got Mail,Romance
12133,Step Brothers,Comedy
9342,The Mask of Zorro,Action
9342,The Mask of Zorro,Adventure
41733,Due Date,Comedy
41733,Due Date,Drama
227306,Unbroken,Drama
227306,Unbroken,War
5551,Space Cowboys,Action
5551,Space Cowboys,Adventure
5551,Space Cowboys,Thriller
9350,Cliffhanger,Action
9350,Cliffhanger,Adventure
9350,Cliffhanger,Thriller
9208,Broken Arrow,Action
9208,Broken Arrow,Adventure
9208,Broken Arrow,Drama
9208,Broken Arrow,Thriller
4244,The Kid,Fantasy
4244,The Kid,Comedy
4244,The Kid,Family
1852,World Trade Center,Drama
1852,World Trade Center,History
1852,World Trade Center,Thriller
11820,Mona Lisa Smile,Drama
11820,Mona Lisa Smile,Romance
76493,The Dictator,Comedy
345,Eyes Wide Shut,Mystery
345,Eyes Wide Shut,Drama
196867,Annie,Comedy
196867,Annie,Drama
196867,Annie,Family
256591,Focus,Romance
256591,Focus,Comedy
256591,Focus,Crime
256591,Focus,Drama
59962,This Means War,Action
59962,This Means War,Comedy
59962,This Means War,Romance
36648,Blade: Trinity,Science Fiction
36648,Blade: Trinity,Action
36648,Blade: Trinity,Horror
36648,Blade: Trinity,Thriller
36648,Blade: Trinity,Adventure
36648,Blade: Trinity,Fantasy
1880,Red Dawn,Action
1880,Red Dawn,Thriller
9440,Primary Colors,Comedy
9440,Primary Colors,Drama
71679,Resident Evil: Retribution,Action
71679,Resident Evil: Retribution,Horror
71679,Resident Evil: Retribution,Science Fiction
10483,Death Race,Action
10483,Death Race,Thriller
10483,Death Race,Science Fiction
11412,The Long Kiss Goodnight,Crime
11412,The Long Kiss Goodnight,Action
11412,The Long Kiss Goodnight,Mystery
11412,The Long Kiss Goodnight,Thriller
11983,Proof of Life,Action
11983,Proof of Life,Adventure
11983,Proof of Life,Drama
11983,Proof of Life,Romance
11983,Proof of Life,Thriller
6795,Zathura: A Space Adventure,Family
6795,Zathura: A Space Adventure,Fantasy
6795,Zathura: A Space Adventure,Science Fiction
6795,Zathura: A Space Adventure,Adventure
550,Fight Club,Drama
11170,We Are Marshall,Drama
9292,Hudson Hawk,Action
9292,Hudson Hawk,Adventure
9292,Hudson Hawk,Comedy
10783,Lucky Numbers,Action
10783,Lucky Numbers,Adventure
10783,Lucky Numbers,Comedy
10783,Lucky Numbers,Crime
10783,Lucky Numbers,Romance
10783,Lucky Numbers,Thriller
100241,"I, Frankenstein",Horror
100241,"I, Frankenstein",Thriller
257,Oliver Twist,Crime
257,Oliver Twist,Drama
257,Oliver Twist,Family
9947,Elektra,Action
9947,Elektra,Fantasy
189,Sin City: A Dame to Kill For,Crime
189,Sin City: A Dame to Kill For,Thriller
12618,Random Hearts,Drama
12618,Random Hearts,Romance
253412,Everest,Adventure
253412,Everest,Drama
1427,Perfume: The Story of a Murderer,Crime
1427,Perfume: The Story of a Murderer,Fantasy
1427,Perfume: The Story of a Murderer,Drama
818,Austin Powers in Goldmember,Comedy
818,Austin Powers in Goldmember,Crime
818,Austin Powers in Goldmember,Science Fiction
16577,Astro Boy,Animation
16577,Astro Boy,Action
16577,Astro Boy,Family
16577,Astro Boy,Science Fiction
329,Jurassic Park,Adventure
329,Jurassic Park,Science Fiction
12160,Wyatt Earp,Drama
12160,Wyatt Earp,Action
12160,Wyatt Earp,Western
9331,Clear and Present Danger,Action
9331,Clear and Present Danger,Drama
9331,Clear and Present Danger,Thriller
300168,Dragon Blade,Action
300168,Dragon Blade,Drama
300168,Dragon Blade,Adventure
9072,Little Man,Comedy
9072,Little Man,Crime
3536,U-571,Action
3536,U-571,Drama
3536,U-571,Thriller
3536,U-571,War
9087,The American President,Comedy
9087,The American President,Drama
9087,The American President,Romance
12177,The Love Guru,Comedy
12177,The Love Guru,Romance
12138,3000 Miles to Graceland,Action
12138,3000 Miles to Graceland,Adventure
12138,3000 Miles to Graceland,Comedy
12138,3000 Miles to Graceland,Thriller
12138,3000 Miles to Graceland,Crime
273248,The Hateful Eight,Crime
273248,The Hateful Eight,Drama
273248,The Hateful Eight,Mystery
273248,The Hateful Eight,Western
9955,Blades of Glory,Action
9955,Blades of Glory,Comedy
9955,Blades of Glory,Drama
50359,Hop,Animation
50359,Hop,Comedy
50359,Hop,Family
1271,300,Action
1271,300,Adventure
1271,300,War
693,Meet the Fockers,Comedy
693,Meet the Fockers,Romance
14306,Marley & Me,Comedy
14306,Marley & Me,Family
497,The Green Mile,Fantasy
497,The Green Mile,Drama
497,The Green Mile,Crime
11199,Wild Hogs,Action
11199,Wild Hogs,Adventure
11199,Wild Hogs,Comedy
9982,Chicken Little,Animation
9982,Chicken Little,Family
9982,Chicken Little,Comedy
210577,Gone Girl,Mystery
210577,Gone Girl,Thriller
210577,Gone Girl,Drama
2501,The Bourne Identity,Action
2501,The Bourne Identity,Drama
2501,The Bourne Identity,Mystery
2501,The Bourne Identity,Thriller
710,GoldenEye,Adventure
710,GoldenEye,Action
710,GoldenEye,Thriller
2275,The General's Daughter,Crime
2275,The General's Daughter,Drama
2275,The General's Daughter,Mystery
2275,The General's Daughter,Thriller
37165,The Truman Show,Comedy
37165,The Truman Show,Drama
9837,The Prince of Egypt,Adventure
9837,The Prince of Egypt,Animation
9837,The Prince of Egypt,Drama
9837,The Prince of Egypt,Family
9837,The Prince of Egypt,Music
10708,Daddy Day Care,Comedy
10708,Daddy Day Care,Family
136400,2 Guns,Action
136400,2 Guns,Comedy
136400,2 Guns,Crime
10992,Cats & Dogs,Comedy
10992,Cats & Dogs,Family
9654,The Italian Job,Action
9654,The Italian Job,Crime
2642,Two Weeks Notice,Romance
2642,Two Weeks Notice,Comedy
8916,Antz,Adventure
8916,Antz,Animation
8916,Antz,Comedy
8916,Antz,Family
19899,Couples Retreat,Comedy
19899,Couples Retreat,Romance
2119,Days of Thunder,Adventure
9641,Cheaper by the Dozen 2,Comedy
294254,Maze Runner: The Scorch Trials,Action
38167,Eat Pray Love,Drama
5994,The Family Man,Comedy
5994,The Family Man,Drama
5994,The Family Man,Romance
5994,The Family Man,Fantasy
39514,RED,Action
39514,RED,Adventure
39514,RED,Comedy
39514,RED,Crime
39514,RED,Thriller
9563,Any Given Sunday,Drama
547,The Horse Whisperer,Drama
547,The Horse Whisperer,Romance
1538,Collateral,Drama
1538,Collateral,Crime
1538,Collateral,Thriller
9334,The Scorpion King,Action
9334,The Scorpion King,Fantasy
9334,The Scorpion King,Adventure
11128,Ladder 49,Drama
11128,Ladder 49,Action
11128,Ladder 49,Thriller
75780,Jack Reacher,Crime
75780,Jack Reacher,Drama
75780,Jack Reacher,Thriller
8914,Deep Blue Sea,Action
8914,Deep Blue Sea,Science Fiction
8914,Deep Blue Sea,Thriller
13576,This Is It,Music
13576,This Is It,Documentary
39538,Contagion,Drama
39538,Contagion,Thriller
39538,Contagion,Science Fiction
10628,Kangaroo Jack,Comedy
10628,Kangaroo Jack,Adventure
10628,Kangaroo Jack,Crime
14836,Coraline,Animation
14836,Coraline,Family
8645,The Happening,Thriller
8645,The Happening,Science Fiction
9509,Man on Fire,Action
9509,Man on Fire,Drama
9509,Man on Fire,Thriller
9509,Man on Fire,Crime
10067,The Shaggy Dog,Comedy
10067,The Shaggy Dog,Family
9384,Starsky & Hutch,Comedy
9384,Starsky & Hutch,Crime
9279,Jingle All the Way,Family
9279,Jingle All the Way,Comedy
1487,Hellboy,Fantasy
1487,Hellboy,Action
1487,Hellboy,Science Fiction
9422,A Civil Action,Drama
77174,ParaNorman,Family
77174,ParaNorman,Animation
77174,ParaNorman,Adventure
77174,ParaNorman,Comedy
4824,The Jackal,Action
4824,The Jackal,Thriller
4824,The Jackal,Adventure
4824,The Jackal,Crime
9620,Paycheck,Action
9620,Paycheck,Adventure
9620,Paycheck,Mystery
9620,Paycheck,Science Fiction
9620,Paycheck,Thriller
9302,Up Close & Personal,Drama
9302,Up Close & Personal,Romance
10199,The Tale of Despereaux,Adventure
10199,The Tale of Despereaux,Animation
10199,The Tale of Despereaux,Family
10771,The Tuxedo,Thriller
10771,The Tuxedo,Action
10771,The Tuxedo,Comedy
10771,The Tuxedo,Science Fiction
3512,Under Siege 2: Dark Territory,Action
3512,Under Siege 2: Dark Territory,Thriller
137094,Jack Ryan: Shadow Recruit,Action
137094,Jack Ryan: Shadow Recruit,Drama
137094,Jack Ryan: Shadow Recruit,Thriller
274479,Joy,Drama
274479,Joy,Comedy
267860,London Has Fallen,Action
267860,London Has Fallen,Crime
267860,London Has Fallen,Thriller
8078,Alien: Resurrection,Science Fiction
8078,Alien: Resurrection,Horror
8078,Alien: Resurrection,Action
7485,Shooter,Action
7485,Shooter,Drama
7485,Shooter,Mystery
7485,Shooter,Thriller
7485,Shooter,Crime
170687,The Boxtrolls,Animation
170687,The Boxtrolls,Comedy
170687,The Boxtrolls,Family
170687,The Boxtrolls,Fantasy
6435,Practical Magic,Drama
6435,Practical Magic,Fantasy
6435,Practical Magic,Comedy
137106,The Lego Movie,Adventure
137106,The Lego Movie,Animation
137106,The Lego Movie,Comedy
137106,The Lego Movie,Family
137106,The Lego Movie,Fantasy
10040,Miss Congeniality 2: Armed and Fabulous,Action
10040,Miss Congeniality 2: Armed and Fabulous,Comedy
6278,Reign of Fire,Adventure
6278,Reign of Fire,Action
6278,Reign of Fire,Fantasy
82682,Gangster Squad,Crime
82682,Gangster Squad,Drama
82682,Gangster Squad,Action
82682,Gangster Squad,Thriller
17610,Year One,Comedy
17610,Year One,Adventure
22954,Invictus,Drama
22954,Invictus,History
16995,State of Play,Action
16558,Duplicity,Romance
16558,Duplicity,Comedy
16558,Duplicity,Crime
9849,My Favorite Martian,Comedy
9849,My Favorite Martian,Drama
9849,My Favorite Martian,Family
9849,My Favorite Martian,Science Fiction
5820,The Sentinel,Action
5820,The Sentinel,Thriller
5820,The Sentinel,Crime
16866,Planet 51,Science Fiction
16866,Planet 51,Animation
16866,Planet 51,Family
16866,Planet 51,Comedy
16866,Planet 51,Adventure
201,Star Trek: Nemesis,Science Fiction
201,Star Trek: Nemesis,Action
201,Star Trek: Nemesis,Adventure
201,Star Trek: Nemesis,Thriller
11775,Intolerable Cruelty,Crime
11775,Intolerable Cruelty,Comedy
11775,Intolerable Cruelty,Romance
87825,Trouble with the Curve,Drama
87825,Trouble with the Curve,Romance
12201,Edge of Darkness,Crime
12201,Edge of Darkness,Drama
12201,Edge of Darkness,Mystery
12201,Edge of Darkness,Thriller
11015,The Relic,Horror
11015,The Relic,Mystery
11015,The Relic,Thriller
9932,Analyze That,Comedy
9932,Analyze That,Crime
13389,Righteous Kill,Action
13389,Righteous Kill,Crime
13389,Righteous Kill,Drama
13389,Righteous Kill,Thriller
8838,Mercury Rising,Action
8838,Mercury Rising,Crime
8838,Mercury Rising,Drama
8838,Mercury Rising,Thriller
17332,The Soloist,Drama
4958,The Legend of Bagger Vance,Fantasy
4958,The Legend of Bagger Vance,Drama
786,Almost Famous,Drama
786,Almost Famous,Music
9513,Garfield: A Tail of Two Kitties,Animation
9513,Garfield: A Tail of Two Kitties,Comedy
9513,Garfield: A Tail of Two Kitties,Family
11679,xXx: State of the Union,Action
11679,xXx: State of the Union,Adventure
11679,xXx: State of the Union,Crime
11679,xXx: State of the Union,Drama
11679,xXx: State of the Union,Mystery
11679,xXx: State of the Union,Thriller
38321,Priest,Action
38321,Priest,Science Fiction
38321,Priest,Fantasy
38321,Priest,Thriller
38321,Priest,Horror
14411,Sinbad: Legend of the Seven Seas,Family
14411,Sinbad: Legend of the Seven Seas,Animation
14411,Sinbad: Legend of the Seven Seas,Adventure
8413,Event Horizon,Horror
8413,Event Horizon,Science Fiction
8413,Event Horizon,Mystery
10052,Dragonfly,Drama
9676,The Black Dahlia,Drama
9664,Flyboys,Action
9664,Flyboys,Adventure
9664,Flyboys,Drama
9664,Flyboys,History
9664,Flyboys,Romance
9664,Flyboys,War
2100,The Last Castle,Action
2100,The Last Castle,Drama
2100,The Last Castle,Thriller
10384,Supernova,Horror
10384,Supernova,Science Fiction
10384,Supernova,Thriller
137321,Winter's Tale,Drama
137321,Winter's Tale,Fantasy
137321,Winter's Tale,Mystery
137321,Winter's Tale,Romance
123553,The Mortal Instruments: City of Bones,Action
123553,The Mortal Instruments: City of Bones,Adventure
123553,The Mortal Instruments: City of Bones,Drama
123553,The Mortal Instruments: City of Bones,Mystery
123553,The Mortal Instruments: City of Bones,Romance
123553,The Mortal Instruments: City of Bones,Fantasy
11260,Meet Dave,Comedy
11260,Meet Dave,Science Fiction
11260,Meet Dave,Adventure
11260,Meet Dave,Family
9009,Dark Water,Drama
9009,Dark Water,Horror
9009,Dark Water,Thriller
11374,Edtv,Comedy
2309,Inkheart,Adventure
2309,Inkheart,Family
2309,Inkheart,Fantasy
8285,The Spirit,Action
8285,The Spirit,Comedy
8285,The Spirit,Thriller
8285,The Spirit,Crime
8285,The Spirit,Science Fiction
210860,Mortdecai,Comedy
210860,Mortdecai,Adventure
2312,In the Name of the King: A Dungeon Siege Tale,Adventure
2312,In the Name of the King: A Dungeon Siege Tale,Fantasy
2312,In the Name of the King: A Dungeon Siege Tale,Action
2312,In the Name of the King: A Dungeon Siege Tale,Drama
9839,Beyond Borders,Drama
9839,Beyond Borders,Romance
9839,Beyond Borders,Adventure
9839,Beyond Borders,War
381902,The Monkey King 2,Action
381902,The Monkey King 2,Adventure
381902,The Monkey King 2,Fantasy
13922,The Great Raid,Action
13922,The Great Raid,History
13922,The Great Raid,War
293660,Deadpool,Action
293660,Deadpool,Adventure
293660,Deadpool,Comedy
9713,Holy Man,Drama
9713,Holy Man,Comedy
190859,American Sniper,War
190859,American Sniper,Action
257445,Goosebumps,Adventure
257445,Goosebumps,Horror
257445,Goosebumps,Comedy
9007,Just Like Heaven,Comedy
9007,Just Like Heaven,Fantasy
9007,Just Like Heaven,Romance
889,The Flintstones in Viva Rock Vegas,Science Fiction
889,The Flintstones in Viva Rock Vegas,Comedy
889,The Flintstones in Viva Rock Vegas,Family
889,The Flintstones in Viva Rock Vegas,Romance
1370,Rambo III,Action
1370,Rambo III,Adventure
1370,Rambo III,Thriller
1370,Rambo III,War
4942,Leatherheads,Comedy
4942,Leatherheads,Romance
4942,Leatherheads,Drama
347969,The Ridiculous 6,Comedy
347969,The Ridiculous 6,Western
24438,Did You Hear About the Morgans?,Comedy
116741,The Internship,Comedy
35791,Resident Evil: Afterlife,Action
35791,Resident Evil: Afterlife,Adventure
35791,Resident Evil: Afterlife,Horror
35791,Resident Evil: Afterlife,Science Fiction
72431,Red Tails,Drama
72431,Red Tails,Action
72431,Red Tails,Adventure
72431,Red Tails,History
72431,Red Tails,War
1813,The Devil's Advocate,Drama
1813,The Devil's Advocate,Horror
1813,The Devil's Advocate,Mystery
1813,The Devil's Advocate,Thriller
87428,That's My Boy,Comedy
8840,DragonHeart,Fantasy
10589,After the Sunset,Action
10589,After the Sunset,Comedy
10589,After the Sunset,Crime
10589,After the Sunset,Drama
71676,Ghost Rider: Spirit of Vengeance,Action
71676,Ghost Rider: Spirit of Vengeance,Fantasy
71676,Ghost Rider: Spirit of Vengeance,Thriller
1722,Captain Corelli's Mandolin,Drama
1722,Captain Corelli's Mandolin,History
1722,Captain Corelli's Mandolin,Romance
10022,The Pacifier,Action
10022,The Pacifier,Comedy
10022,The Pacifier,Drama
10022,The Pacifier,Family
10022,The Pacifier,Thriller
11358,Walking Tall,Adventure
11358,Walking Tall,Drama
11358,Walking Tall,Action
11358,Walking Tall,Thriller
13,Forrest Gump,Comedy
13,Forrest Gump,Drama
13,Forrest Gump,Romance
6477,Alvin and the Chipmunks,Comedy
6477,Alvin and the Chipmunks,Music
6477,Alvin and the Chipmunks,Family
6477,Alvin and the Chipmunks,Fantasy
6477,Alvin and the Chipmunks,Animation
1597,Meet the Parents,Comedy
1597,Meet the Parents,Romance
10530,Pocahontas,Adventure
10530,Pocahontas,Animation
10530,Pocahontas,Drama
10530,Pocahontas,Family
1924,Superman,Action
1924,Superman,Adventure
1924,Superman,Fantasy
1924,Superman,Science Fiction
9327,The Nutty Professor,Fantasy
9327,The Nutty Professor,Comedy
9327,The Nutty Professor,Romance
9327,The Nutty Professor,Science Fiction
8488,Hitch,Comedy
8488,Hitch,Drama
8488,Hitch,Romance
10603,George of the Jungle,Adventure
10603,George of the Jungle,Comedy
10603,George of the Jungle,Family
10603,George of the Jungle,Romance
8273,American Wedding,Comedy
8273,American Wedding,Romance
109424,Captain Phillips,Action
109424,Captain Phillips,Drama
109424,Captain Phillips,Thriller
35056,Date Night,Comedy
8839,Casper,Fantasy
8839,Casper,Comedy
8839,Casper,Family
156022,The Equalizer,Thriller
156022,The Equalizer,Action
156022,The Equalizer,Crime
7303,Maid in Manhattan,Comedy
7303,Maid in Manhattan,Drama
7303,Maid in Manhattan,Romance
8963,Crimson Tide,Action
8963,Crimson Tide,Thriller
8963,Crimson Tide,Drama
1402,The Pursuit of Happyness,Drama
9315,Flightplan,Thriller
9315,Flightplan,Drama
9315,Flightplan,Mystery
8984,Disclosure,Drama
8984,Disclosure,Thriller
8984,Disclosure,Crime
8984,Disclosure,Mystery
8984,Disclosure,Romance
795,City of Angels,Drama
795,City of Angels,Fantasy
795,City of Angels,Romance
24,Kill Bill: Vol. 1,Action
24,Kill Bill: Vol. 1,Crime
11353,Bowfinger,Comedy
393,Kill Bill: Vol. 2,Action
393,Kill Bill: Vol. 2,Crime
393,Kill Bill: Vol. 2,Thriller
9618,Tango & Cash,Action
9618,Tango & Cash,Adventure
9618,Tango & Cash,Comedy
9374,Death Becomes Her,Fantasy
9374,Death Becomes Her,Comedy
8584,Shanghai Noon,Adventure
8584,Shanghai Noon,Action
8584,Shanghai Noon,Comedy
8584,Shanghai Noon,Western
2320,Executive Decision,Action
2320,Executive Decision,Adventure
2320,Executive Decision,Drama
2320,Executive Decision,Thriller
58224,Mr. Popper's Penguins,Comedy
58224,Mr. Popper's Penguins,Family
1729,The Forbidden Kingdom,Action
1729,The Forbidden Kingdom,Adventure
1729,The Forbidden Kingdom,Fantasy
175574,Free Birds,Animation
175574,Free Birds,Comedy
175574,Free Birds,Family
8077,Alien³,Science Fiction
8077,Alien³,Action
8077,Alien³,Horror
8818,Evita,History
8818,Evita,Drama
8818,Evita,Music
8195,Ronin,Action
8195,Ronin,Thriller
8195,Ronin,Crime
8195,Ronin,Adventure
10586,The Ghost and the Darkness,Adventure
116149,Paddington,Family
116149,Paddington,Comedy
80035,The Watch,Comedy
10632,The Hunted,Drama
10632,The Hunted,Action
10632,The Hunted,Thriller
10632,The Hunted,Crime
12117,Instinct,Drama
12117,Instinct,Mystery
12117,Instinct,Thriller
1792,Stuck on You,Comedy
13260,Semi-Pro,Comedy
72197,The Pirates! In an Adventure with Scientists!,Animation
72197,The Pirates! In an Adventure with Scientists!,Adventure
72197,The Pirates! In an Adventure with Scientists!,Family
72197,The Pirates! In an Adventure with Scientists!,Comedy
3580,Changeling,Crime
3580,Changeling,Drama
3580,Changeling,Mystery
12123,Chain Reaction,Action
12123,Chain Reaction,Drama
12123,Chain Reaction,Science Fiction
12123,Chain Reaction,Thriller
9566,The Fan,Drama
9566,The Fan,Mystery
9566,The Fan,Thriller
9833,The Phantom of the Opera,Thriller
9833,The Phantom of the Opera,Drama
9833,The Phantom of the Opera,Romance
4517,Elizabeth: The Golden Age,Drama
4517,Elizabeth: The Golden Age,History
4517,Elizabeth: The Golden Age,Romance
8202,Æon Flux,Action
8202,Æon Flux,Science Fiction
16072,Gods and Generals,Drama
16072,Gods and Generals,History
16072,Gods and Generals,War
34314,Turbulence,Action
34314,Turbulence,Thriller
34314,Turbulence,Crime
19724,Imagine That,Comedy
145220,Muppets Most Wanted,Comedy
145220,Muppets Most Wanted,Adventure
145220,Muppets Most Wanted,Crime
145220,Muppets Most Wanted,Family
14623,Thunderbirds,Action
14623,Thunderbirds,Adventure
14623,Thunderbirds,Comedy
14623,Thunderbirds,Family
14623,Thunderbirds,Fantasy
14623,Thunderbirds,Science Fiction
42297,Burlesque,Drama
42297,Burlesque,Romance
2841,A Very Long Engagement,Drama
802,Lolita,Drama
802,Lolita,Romance
10375,D-Tox,Action
10375,D-Tox,Thriller
36586,Blade II,Fantasy
36586,Blade II,Horror
36586,Blade II,Action
36586,Blade II,Thriller
11321,Seven Pounds,Drama
70074,Bullet to the Head,Action
70074,Bullet to the Head,Crime
70074,Bullet to the Head,Thriller
242,The Godfather: Part III,Crime
242,The Godfather: Part III,Drama
242,The Godfather: Part III,Thriller
9621,Elizabethtown,Comedy
9621,Elizabethtown,Drama
9621,Elizabethtown,Romance
1819,"You, Me and Dupree",Comedy
1819,"You, Me and Dupree",Romance
8536,Superman II,Action
8536,Superman II,Adventure
8536,Superman II,Fantasy
8536,Superman II,Science Fiction
8046,Gigli,Drama
1717,All the King's Men,Drama
1717,All the King's Men,Thriller
479,Shaft,Action
479,Shaft,Adventure
479,Shaft,Crime
479,Shaft,Thriller
9444,Anastasia,Animation
9444,Anastasia,Family
824,Moulin Rouge!,Drama
824,Moulin Rouge!,Music
824,Moulin Rouge!,Romance
11456,Domestic Disturbance,Mystery
11456,Domestic Disturbance,Thriller
11456,Domestic Disturbance,Crime
261023,Black Mass,Crime
261023,Black Mass,Drama
3683,Flags of Our Fathers,War
3683,Flags of Our Fathers,Drama
3683,Flags of Our Fathers,History
22803,Law Abiding Citizen,Drama
22803,Law Abiding Citizen,Crime
22803,Law Abiding Citizen,Thriller
285923,Grindhouse,Thriller
285923,Grindhouse,Action
285923,Grindhouse,Horror
39437,Beloved,Drama
39437,Beloved,Thriller
1950,Lucky You,Drama
1950,Lucky You,Romance
640,Catch Me If You Can,Drama
640,Catch Me If You Can,Crime
97630,Zero Dark Thirty,Thriller
97630,Zero Dark Thirty,Drama
97630,Zero Dark Thirty,History
9767,The Break-Up,Romance
9767,The Break-Up,Comedy
11631,Mamma Mia!,Comedy
11631,Mamma Mia!,Romance
32856,Valentine's Day,Comedy
32856,Valentine's Day,Romance
6519,The Dukes of Hazzard,Action
6519,The Dukes of Hazzard,Adventure
6519,The Dukes of Hazzard,Comedy
8741,The Thin Red Line,Drama
8741,The Thin Red Line,History
8741,The Thin Red Line,War
49520,The Change-Up,Comedy
1850,Man on the Moon,Comedy
1850,Man on the Moon,Drama
1850,Man on the Moon,Romance
524,Casino,Drama
524,Casino,Crime
26389,From Paris with Love,Action
26389,From Paris with Love,Crime
26389,From Paris with Love,Thriller
11817,Bulletproof Monk,Action
11817,Bulletproof Monk,Comedy
11817,Bulletproof Monk,Fantasy
2123,"Me, Myself & Irene",Comedy
9907,Barnyard,Animation
9907,Barnyard,Comedy
9907,Barnyard,Family
9969,Deck the Halls,Comedy
9969,Deck the Halls,Family
18239,The Twilight Saga: New Moon,Adventure
18239,The Twilight Saga: New Moon,Fantasy
18239,The Twilight Saga: New Moon,Drama
18239,The Twilight Saga: New Moon,Romance
808,Shrek,Adventure
808,Shrek,Animation
808,Shrek,Comedy
808,Shrek,Family
808,Shrek,Fantasy
38050,The Adjustment Bureau,Science Fiction
38050,The Adjustment Bureau,Thriller
38050,The Adjustment Bureau,Romance
8367,Robin Hood: Prince of Thieves,Adventure
9390,Jerry Maguire,Comedy
9390,Jerry Maguire,Drama
